scenario_id,method,acc_n_success,acc_x_bias_m,acc_y_bias_m,acc_z_bias_m,acc_x_mae_m,acc_y_mae_m,acc_z_mae_m,acc_x_rmse_m,acc_y_rmse_m,acc_z_rmse_m,acc_x_std_m,acc_y_std_m,acc_z_std_m,acc_horizontal_mae_m,acc_horizontal_rmse_m,acc_horizontal_p50_m,acc_horizontal_p68_m,acc_horizontal_p90_m,acc_horizontal_p95_m,acc_horizontal_p99_m,acc_horizontal_max_m,acc_cep50_m,acc_cep95_m,acc_vertical_mae_m,acc_vertical_rmse_m,acc_vertical_p50_m,acc_vertical_p68_m,acc_vertical_p90_m,acc_vertical_p95_m,acc_vertical_p99_m,acc_vertical_max_m,acc_error_3d_mae_m,acc_error_3d_rmse_m,acc_error_3d_std_m,acc_error_3d_p50_m,acc_error_3d_p68_m,acc_error_3d_p75_m,acc_error_3d_p90_m,acc_error_3d_p95_m,acc_error_3d_p99_m,acc_error_3d_max_m,acc_sep50_m,acc_sep95_m,acc_error_ellipsoid_volume_m3
scenario-000012,SX1280_RANGING,100,0.005008042591321034,-0.002003826600697396,0.18786144157992457,0.10586775611449431,0.10894361822980583,0.4479512283118963,0.1393046803333196,0.1429493753130873,0.5652962862202283,0.13921463095584413,0.14293533006697895,0.5331678628554941,0.17030519214944523,0.19960039545344155,0.14403032767470342,0.22002874108245166,0.30267711138241443,0.37165763879658326,0.45332996782877966,0.45565170830118484,0.14403032767470342,0.37165763879658326,0.4479512283118963,0.5652962862202283,0.35030916735727624,0.5126290987636243,0.829132127977065,1.103156896007801,1.6164229418839295,1.8412694966360812,0.500717973777142,0.5994999658711855,0.3296691065539293,0.4183225210707866,0.5675374113588275,0.6493207336017326,0.872368823938899,1.1050515210268181,1.6445044853337545,1.8782985539181154,0.4183225210707866,1.1050515210268181,0.04467183669815267
scenario-000013,SX1280_RANGING,100,0.005008042591321034,-0.002003826600697396,0.18786144157992457,0.10586775611449431,0.10894361822980583,0.4479512283118963,0.1393046803333196,0.1429493753130873,0.5652962862202283,0.13921463095584413,0.14293533006697895,0.5331678628554941,0.17030519214944523,0.19960039545344155,0.14403032767470342,0.22002874108245166,0.30267711138241443,0.37165763879658326,0.45332996782877966,0.45565170830118484,0.14403032767470342,0.37165763879658326,0.4479512283118963,0.5652962862202283,0.35030916735727624,0.5126290987636243,0.829132127977065,1.103156896007801,1.6164229418839295,1.8412694966360812,0.500717973777142,0.5994999658711855,0.3296691065539293,0.4183225210707866,0.5675374113588275,0.6493207336017326,0.872368823938899,1.1050515210268181,1.6445044853337545,1.8782985539181154,0.4183225210707866,1.1050515210268181,0.04467183669815267
scenario-000014,SX1280_RANGING,100,0.005008042591321034,-0.002003826600697396,0.18786144157992457,0.10586775611449431,0.10894361822980583,0.4479512283118963,0.1393046803333196,0.1429493753130873,0.5652962862202283,0.13921463095584413,0.14293533006697895,0.5331678628554941,0.17030519214944523,0.19960039545344155,0.14403032767470342,0.22002874108245166,0.30267711138241443,0.37165763879658326,0.45332996782877966,0.45565170830118484,0.14403032767470342,0.37165763879658326,0.4479512283118963,0.5652962862202283,0.35030916735727624,0.5126290987636243,0.829132127977065,1.103156896007801,1.6164229418839295,1.8412694966360812,0.500717973777142,0.5994999658711855,0.3296691065539293,0.4183225210707866,0.5675374113588275,0.6493207336017326,0.872368823938899,1.1050515210268181,1.6445044853337545,1.8782985539181154,0.4183225210707866,1.1050515210268181,0.04467183669815267
scenario-000015,SX1280_RANGING,100,0.005008042591321034,-0.002003826600697396,0.18786144157992457,0.10586775611449431,0.10894361822980583,0.4479512283118963,0.1393046803333196,0.1429493753130873,0.5652962862202283,0.13921463095584413,0.14293533006697895,0.5331678628554941,0.17030519214944523,0.19960039545344155,0.14403032767470342,0.22002874108245166,0.30267711138241443,0.37165763879658326,0.45332996782877966,0.45565170830118484,0.14403032767470342,0.37165763879658326,0.4479512283118963,0.5652962862202283,0.35030916735727624,0.5126290987636243,0.829132127977065,1.103156896007801,1.6164229418839295,1.8412694966360812,0.500717973777142,0.5994999658711855,0.3296691065539293,0.4183225210707866,0.5675374113588275,0.6493207336017326,0.872368823938899,1.1050515210268181,1.6445044853337545,1.8782985539181154,0.4183225210707866,1.1050515210268181,0.04467183669815267
scenario-000016,UWB_SS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000017,UWB_SS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000018,UWB_SS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000019,UWB_SS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000020,UWB_DS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
scenario-000021,UWB_DS_TWR,100,-0.2778235164734087,0.00818441006512689,5.32955173417675,2.0212906276978044,2.3599351263440003,5.658782267100022,2.477958956990103,3.050077132605036,6.191292536515107,2.462335209962654,3.050066151786227,3.15086997279184,3.4554210184028364,3.9297902116229615,3.4707494608188574,4.277593648145089,5.80771069106109,6.781455352242631,8.222722798203058,8.665195893333918,3.4707494608188574,6.781455352242631,5.658782267100022,6.191292536515107,5.860552662550191,7.080479389931184,8.802248813089333,9.335388755774865,10.330426003606325,10.443794694120204,7.001699467558024,7.333168099810294,2.1798070891877113,7.07172509822583,7.9559930176316795,8.793088987165168,10.17218035497216,10.483313551943858,11.204017534855272,11.384100429466084,7.07172509822583,10.483313551943858,98.54021656013535
