scenario_id,method,path_id,path_type,sample_count,path_3d_length_m,horizontal_path_length_m,vertical_travel_m,duration_s,mean_speed_m_s,max_speed_m_s,vertical_speed_m_s,horizontal_rmse_m,vertical_rmse_m,error_3d_rmse_m,error_3d_p95_m,cross_track_rmse_m,along_track_rmse_m,dropouts,longest_outage
scenario-000051,UWB_SS_TWR,scenario-000051-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000052,UWB_DS_TWR,scenario-000052-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000053,UWB_DS_TWR,scenario-000053-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000054,UWB_DS_TWR,scenario-000054-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000055,UWB_DS_TWR,scenario-000055-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000056,TDOA,scenario-000056-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,13025.999157760774,10648.64549297113,16824.693307545276,28.664713128939336,9715.12993112693,13736.32248144606,0,0
scenario-000057,TDOA,scenario-000057-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,13025.999157760774,10648.64549297113,16824.693307545276,28.664713128939336,9715.12993112693,13736.32248144606,0,0
scenario-000058,TDOA,scenario-000058-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,13025.999157760774,10648.64549297113,16824.693307545276,28.664713128939336,9715.12993112693,13736.32248144606,0,0
scenario-000059,TDOA,scenario-000059-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,13025.999157760774,10648.64549297113,16824.693307545276,28.664713128939336,9715.12993112693,13736.32248144606,0,0
scenario-000060,SX1280_RANGING,scenario-000060-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000061,SX1280_RANGING,scenario-000061-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000062,SX1280_RANGING,scenario-000062-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000063,SX1280_RANGING,scenario-000063-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000064,UWB_SS_TWR,scenario-000064-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.1924215045766016,0.2681788054819899,0.33006954893366053,0.6113123106160281,0.30803686105899086,0.11857149472868267,0,0
scenario-000065,UWB_SS_TWR,scenario-000065-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.1924215045766016,0.2681788054819899,0.33006954893366053,0.6113123106160281,0.30803686105899086,0.11857149472868267,0,0
scenario-000066,UWB_SS_TWR,scenario-000066-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.1924215045766016,0.2681788054819899,0.33006954893366053,0.6113123106160281,0.30803686105899086,0.11857149472868267,0,0
scenario-000067,UWB_SS_TWR,scenario-000067-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.1924215045766016,0.2681788054819899,0.33006954893366053,0.6113123106160281,0.30803686105899086,0.11857149472868267,0,0
